"block_id","col","row","x_km","y_km","gamma_a","gamma_b","gamma","stage"
1415,15,36,145,355,0.0771750393902413,0.255199848248274,0.166187443819258,"IR"
1416,16,36,155,355,0.0209011228253397,0.108325533564558,0.0646133281949487,"IR"
1417,17,36,165,355,0.0315134890168407,0.138463092412137,0.0849882907144889,"IR"
1418,18,36,175,355,0.0331278470115523,0.142029231097255,0.0875785390544037,"IR"
1419,19,36,185,355,0.0335453374456113,0.162866678642786,0.0982060080441987,"IR"
1420,20,36,195,355,0.0272645915127196,0.109213606168377,0.0682390988405482,"IR"
1421,21,36,205,355,0.0375239991380655,0.178986781399274,0.10825539026867,"IR"
1422,22,36,215,355,0.0987886846649107,0.381992675155175,0.240390679910043,"MR"
1423,23,36,225,355,0.224850915191856,0.535253662938966,0.380052289065411,"MR"
1424,24,36,235,355,0.223500267943311,0.556537090423344,0.390018679183327,"MR"
1425,25,36,245,355,0.332205784720091,0.559769286159743,0.445987535439917,"MR"
1426,26,36,255,355,0.44769905137471,0.586651365238141,0.517175208306425,"MR"
1427,27,36,265,355,0.444330297535635,0.633379849913676,0.538855073724655,"MR"
1428,28,36,275,355,0.474834390832932,0.569035086021683,0.521934738427308,"MR"
1429,29,36,285,355,0.378746536136412,0.533145943300731,0.455946239718572,"MR"
1430,30,36,295,355,0.317938171567346,0.53703672842751,0.427487449997428,"MR"
1431,31,36,305,355,0.229019068341037,0.527342438851472,0.378180753596255,"MR"
1432,32,36,315,355,0.245448282465333,0.586076212612951,0.415762247539142,"MR"
1433,33,36,325,355,0.140128046630949,0.537238010045914,0.338683028338431,"MR"
1434,34,36,335,355,0.0850454029407907,0.406820195426993,0.245932799183892,"IR"
1435,35,36,345,355,0.110125298283281,0.55186938646566,0.330997342374471,"MR"
1436,36,36,355,355,0.110134422798773,0.627356397136834,0.368745409967804,"MR"
1437,37,36,365,355,0.20357136237167,0.706807389879025,0.455189376125348,"MR"
1438,38,36,375,355,0.384619219892114,0.767633159464982,0.576126189678548,"MR"
1439,39,36,385,355,0.464691614649101,0.740826437900654,0.602759026274878,"MR"
1440,40,36,395,355,0.408509581019845,0.79592058832398,0.602215084671913,"MR"
1441,1,37,5,365,0.0887211944630753,0.470517608722132,0.279619401592604,"IR"
1442,2,37,15,365,0.111536493593818,0.616289021974406,0.363912757784112,"MR"
1443,3,37,25,365,0.147362560578219,0.716901882127035,0.432132221352627,"MR"
1444,4,37,35,365,0.195204913029842,0.746164370194956,0.470684641612399,"MR"
1445,5,37,45,365,0.281223979159779,0.753194966723338,0.517209472941558,"MR"
1446,6,37,55,365,0.300137142954737,0.769546616619398,0.534841879787068,"MR"
1447,7,37,65,365,0.337666499380167,0.777812356423206,0.557739427901687,"MR"
1448,8,37,75,365,0.395265937681226,0.769191534139507,0.582228735910366,"MR"
1449,9,37,85,365,0.350313717159314,0.695984114301574,0.523148915730444,"MR"
1450,10,37,95,365,0.352564062045226,0.601345079631631,0.476954570838428,"MR"
1451,11,37,105,365,0.36787026035788,0.539578998573158,0.453724629465519,"MR"
1452,12,37,115,365,0.207738103935958,0.471044431920731,0.339391267928345,"MR"
1453,13,37,125,365,0.188098483357555,0.419982534830813,0.304040509094184,"MR"
1454,14,37,135,365,0.114878260500447,0.263338714234751,0.189108487367599,"MR"
1455,15,37,145,365,0.038367426923819,0.190107717882593,0.114237572403206,"IR"
1456,16,37,155,365,0.0332122964764773,0.175325046942925,0.104268671709701,"IR"
1457,17,37,165,365,0.0294291349461627,0.115544776817505,0.0724869558818338,"IR"
1458,18,37,175,365,0.0243914708299118,0.245330551455976,0.134861011142944,"IR"
1459,19,37,185,365,0.0234814216212772,0.214166590402526,0.118824006011901,"IR"
1460,20,37,195,365,0.0289683136735801,0.143076520485076,0.0860224170793279,"IR"
1461,21,37,205,365,0.0381259761183677,0.210494359695527,0.124310167906947,"IR"
1462,22,37,215,365,0.0625994879986991,0.28473346465712,0.17366647632791,"IR"
1463,23,37,225,365,0.153598412846406,0.483682254991498,0.318640333918952,"MR"
1464,24,37,235,365,0.239261829689244,0.585793749297333,0.412527789493288,"MR"
1465,25,37,245,365,0.369237320161707,0.589477404184296,0.479357362173001,"MR"
1466,26,37,255,365,0.439206375866903,0.654275212257221,0.546740794062062,"MR"
1467,27,37,265,365,0.467672751351126,0.649918211641172,0.558795481496149,"MR"
1468,28,37,275,365,0.476376876249061,0.598119187057487,0.537248031653274,"MR"
1469,29,37,285,365,0.427750710243324,0.551045991542118,0.489398350892721,"MR"
1470,30,37,295,365,0.399972062867977,0.631133111882926,0.515552587375451,"MR"
1471,31,37,305,365,0.27470210037677,0.579504442808236,0.427103271592503,"MR"
1472,32,37,315,365,0.181692773474532,0.496658853531016,0.339175813502774,"MR"
1473,33,37,325,365,0.145686723287617,0.611773749809094,0.378730236548355,"MR"
1474,34,37,335,365,0.126269327155936,0.593187999868742,0.359728663512339,"MR"
1475,35,37,345,365,0.168056655879409,0.748409207366514,0.458232931622962,"MR"
1476,36,37,355,365,0.174588080444127,0.775553760328438,0.475070920386283,"MR"
1477,37,37,365,365,0.327793222380029,0.859030092203847,0.593411657291938,"MR"
1478,38,37,375,365,0.446681080355396,0.800171599206244,0.62342633978082,"MR"
1479,39,37,385,365,0.466309725909438,0.787148127751799,0.626728926830619,"MR"
1480,40,37,395,365,0.46234943283464,0.826958835063305,0.644654133948973,"MR"
1481,1,38,5,375,0.202521142087122,0.626360168791234,0.414440655439178,"MR"
1482,2,38,15,375,0.159962682851139,0.666399344526216,0.413181013688677,"MR"
1483,3,38,25,375,0.206080073143914,0.768903093518669,0.487491583331292,"MR"
1484,4,38,35,375,0.265594798145651,0.695974628804217,0.480784713474934,"MR"
1485,5,38,45,375,0.272049656104872,0.791107652591736,0.531578654348304,"MR"
1486,6,38,55,375,0.353052528284374,0.829186928386322,0.591119728335348,"MR"
1487,7,38,65,375,0.334515750881383,0.728616217008199,0.531565983944791,"MR"
1488,8,38,75,375,0.368302025703843,0.783052198409592,0.575677112056718,"MR"
1489,9,38,85,375,0.355661125329624,0.644299097621029,0.499980111475326,"MR"
1490,10,38,95,375,0.329648051756385,0.578219639925121,0.453933845840753,"MR"
1491,11,38,105,375,0.227082756344243,0.486765899980327,0.356924328162285,"MR"
1492,12,38,115,375,0.155793951646051,0.409433678534376,0.282613815090213,"MR"
1493,13,38,125,375,0.109027537422397,0.28651778545125,0.197772661436823,"MR"
1494,14,38,135,375,0.0792202241562877,0.216236576048657,0.147728400102473,"IR"
1495,15,38,145,375,0.0406311444769974,0.259357684106396,0.149994414291697,"IR"
1496,16,38,155,375,0.0355460164765651,0.194468153678826,0.115007085077695,"IR"
1497,17,38,165,375,0.039861966116088,0.231246253534963,0.135554109825526,"IR"
1498,18,38,175,375,0.0293377160752477,0.215616456709389,0.122477086392318,"IR"
1499,19,38,185,375,0.0255138049460483,0.267571486277475,0.146542645611762,"IR"
1500,20,38,195,375,0.0284941871872176,0.196620578445828,0.112557382816523,"IR"
1501,21,38,205,375,0.0261109648268672,0.196445993960722,0.111278479393795,"IR"
1502,22,38,215,375,0.0685902107450321,0.211288498413228,0.13993935457913,"IR"
1503,23,38,225,375,0.0751498820136604,0.279755482339895,0.177452682176778,"IR"
1504,24,38,235,375,0.179295668500902,0.621888839574452,0.400592254037677,"MR"
1505,25,38,245,375,0.291176920358341,0.590020547199846,0.440598733779093,"MR"
1506,26,38,255,375,0.452281351623464,0.644123227422748,0.548202289523106,"MR"
1507,27,38,265,375,0.491964661997567,0.624169516799212,0.558067089398389,"MR"
1508,28,38,275,375,0.482745925085175,0.629641330977579,0.556193628031377,"MR"
1509,29,38,285,375,0.442207460396932,0.623848710793765,0.533028085595348,"MR"
1510,30,38,295,375,0.376523347707931,0.604668122356131,0.490595735032031,"MR"
1511,31,38,305,375,0.307552279595488,0.593846756231982,0.450699517913735,"MR"
1512,32,38,315,375,0.248543850966556,0.597168213758361,0.422856032362459,"MR"
1513,33,38,325,375,0.161721638590634,0.663922709129427,0.41282217386003,"MR"
1514,34,38,335,375,0.218677386958774,0.792281393116534,0.505479390037654,"MR"
1515,35,38,345,375,0.268979266650106,0.813446354043763,0.541212810346934,"MR"
1516,36,38,355,375,0.309587524942754,0.849421138507038,0.579504331724896,"MR"
1517,37,38,365,375,0.509017918637669,0.878347954416394,0.693682936527032,"MR"
1518,38,38,375,375,0.458675534768511,0.791716468594704,0.625196001681607,"MR"
1519,39,38,385,375,0.497111416629329,0.827632902404629,0.662372159516979,"MR"
1520,40,38,395,375,0.48262365384347,0.787945117538278,0.635284385690874,"MR"
1521,1,39,5,385,0.185468518805279,0.571641817879768,0.378555168342523,"MR"
1522,2,39,15,385,0.222655005917482,0.650994088856327,0.436824547386904,"MR"
1523,3,39,25,385,0.232929031263825,0.61499033786257,0.423959684563198,"MR"
1524,4,39,35,385,0.233301338377178,0.689060215721095,0.461180777049137,"MR"
1525,5,39,45,385,0.296523803147975,0.623785273220411,0.460154538184193,"MR"
1526,6,39,55,385,0.342260156443715,0.727212451791132,0.534736304117423,"MR"
1527,7,39,65,385,0.393263433240703,0.761691702620739,0.577477567930721,"MR"
1528,8,39,75,385,0.386233100040595,0.698826840843909,0.542529970442252,"MR"
1529,9,39,85,385,0.327637430370558,0.629336238777818,0.478486834574188,"MR"
1530,10,39,95,385,0.280197627161757,0.59997153651512,0.440084581838439,"MR"
1531,11,39,105,385,0.156571579082919,0.449070590958436,0.302821085020677,"MR"
1532,12,39,115,385,0.111293642727467,0.344896372744616,0.228095007736041,"MR"
1533,13,39,125,385,0.0623131995916225,0.279373246655793,0.170843223123708,"IR"
1534,14,39,135,385,0.0582626387663034,0.278391958354011,0.168327298560157,"IR"
1535,15,39,145,385,0.0336633626715083,0.239870283282217,0.136766822976862,"IR"
1536,16,39,155,385,0.0521778265715397,0.243673099765839,0.147925463168689,"IR"
1537,17,39,165,385,0.0374407511553132,0.262621914432348,0.150031332793831,"IR"
1538,18,39,175,385,0.0276216624807703,0.296051588267878,0.161836625374324,"IR"
1539,19,39,185,385,0.0385292520443548,0.324039594281649,0.181284423163002,"IR"
1540,20,39,195,385,0.0259159245224438,0.304049995503469,0.164982960012956,"IR"
1541,21,39,205,385,0.0189666610728973,0.245969485820228,0.132468073446563,"IR"
1542,22,39,215,385,0.0275215157071005,0.253626971823079,0.14057424376509,"IR"
1543,23,39,225,385,0.066452561154694,0.29850792083109,0.182480240992892,"IR"
1544,24,39,235,385,0.147074445166054,0.504716245125993,0.325895345146023,"MR"
1545,25,39,245,385,0.292283737878835,0.668331184207412,0.480307461043123,"MR"
1546,26,39,255,385,0.407811606164851,0.647365729298878,0.527588667731865,"MR"
1547,27,39,265,385,0.464583480045947,0.65336976546434,0.558976622755144,"MR"
1548,28,39,275,385,0.474676836863179,0.625609554603563,0.550143195733371,"MR"
1549,29,39,285,385,0.47056948336797,0.613900195926822,0.542234839647396,"MR"
1550,30,39,295,385,0.342546861347495,0.553004461187317,0.447775661267406,"MR"
1551,31,39,305,385,0.315792832016677,0.563084854920318,0.439438843468498,"MR"
1552,32,39,315,385,0.211977261205714,0.664822936990778,0.438400099098246,"MR"
1553,33,39,325,385,0.27649348380289,0.713489550689238,0.494991517246064,"MR"
1554,34,39,335,385,0.341585687553198,0.839362981929448,0.590474334741323,"MR"
1555,35,39,345,385,0.421556472835418,0.876062747103827,0.648809609969622,"MR"
1556,36,39,355,385,0.437401427475139,0.882331891729085,0.659866659602112,"MR"
1557,37,39,365,385,0.455446643946252,0.886692552229064,0.671069598087658,"MR"
1558,38,39,375,385,0.601381513755198,0.88204087224073,0.741711192997964,"NR"
1559,39,39,385,385,0.559733391703202,0.856092889110478,0.70791314040684,"MR"
1560,40,39,395,385,0.55672061441629,0.844441743975135,0.700581179195713,"MR"
1561,1,40,5,395,0.213936187913654,0.598505419457389,0.406220803685522,"MR"
1562,2,40,15,395,0.19161521570777,0.524301295616966,0.357958255662368,"MR"
1563,3,40,25,395,0.144866288660171,0.60727504879452,0.376070668727346,"MR"
1564,4,40,35,395,0.227744817401302,0.633744874512001,0.430744845956651,"MR"
1565,5,40,45,395,0.289319873220433,0.640171196384023,0.464745534802228,"MR"
1566,6,40,55,395,0.312090859568896,0.604768838988703,0.458429849278799,"MR"
1567,7,40,65,395,0.363129302492454,0.652728043799098,0.507928673145776,"MR"
1568,8,40,75,395,0.421205036156594,0.733831378157658,0.577518207157126,"MR"
1569,9,40,85,395,0.302777777104156,0.597541420709513,0.450159598906834,"MR"
1570,10,40,95,395,0.172048526002345,0.541173431669795,0.35661097883607,"MR"
1571,11,40,105,395,0.072955476366067,0.347090376129071,0.210022926247569,"IR"
1572,12,40,115,395,0.0479480377151485,0.153942537183407,0.100945287449278,"IR"
1573,13,40,125,395,0.0551079799466788,0.213736855328458,0.134422417637568,"IR"
1574,14,40,135,395,0.0544535043699829,0.296752053093191,0.175602778731587,"IR"
1575,15,40,145,395,0.0283243720862941,0.305113788406995,0.166719080246645,"IR"
1576,16,40,155,395,0.0386532033855377,0.380079575471498,0.209366389428518,"IR"
1577,17,40,165,395,0.0386232149194173,0.368277945753727,0.203450580336572,"IR"
1578,18,40,175,395,0.0359065907222753,0.370211032616897,0.203058811669586,"IR"
1579,19,40,185,395,0.0239392840208501,0.334942373053036,0.179440828536943,"IR"
1580,20,40,195,395,0.0536984185693241,0.293330454166339,0.173514436367831,"IR"
1581,21,40,205,395,0.0276539961594017,0.261847222305961,0.144750609232681,"IR"
1582,22,40,215,395,0.0224695151222084,0.236953245521383,0.129711380321796,"IR"
1583,23,40,225,395,0.0602706577404274,0.234121324307159,0.147195991023793,"IR"
1584,24,40,235,395,0.0857365305700683,0.400704792748146,0.243220661659107,"IR"
1585,25,40,245,395,0.158846415683261,0.54645963372864,0.35265302470595,"MR"
1586,26,40,255,395,0.352140362841395,0.660002829345696,0.506071596093545,"MR"
1587,27,40,265,395,0.452698850961354,0.658479233302794,0.555589042132074,"MR"
1588,28,40,275,395,0.450296809960486,0.591924014952634,0.52111041245656,"MR"
1589,29,40,285,395,0.314921786208768,0.561471449608186,0.438196617908477,"MR"
1590,30,40,295,395,0.280052447966944,0.602893979715781,0.441473213841362,"MR"
1591,31,40,305,395,0.308424843487631,0.601199696375899,0.454812269931765,"MR"
1592,32,40,315,395,0.251216757074885,0.704767688721093,0.477992222897989,"MR"
1593,33,40,325,395,0.326751701856823,0.754310133529251,0.540530917693037,"MR"
1594,34,40,335,395,0.428667110274507,0.84066287502579,0.634664992650148,"MR"
1595,35,40,345,395,0.444323457777092,0.864487581708074,0.654405519742583,"MR"
1596,36,40,355,395,0.510036816773312,0.927958278372708,0.71899754757301,"MR"
1597,37,40,365,395,0.591144235640323,0.925863305590258,0.758503770615291,"NR"
1598,38,40,375,395,0.582668178643648,0.840076319612172,0.71137224912791,"NR"
1599,39,40,385,395,0.516255467339474,0.797052799726771,0.656654133533122,"MR"
1600,40,40,395,395,0.558120510994825,0.7043646733761,0.631242592185463,"MR"
