"block_id","col","row","x_km","y_km","road_density","main_road_density","roads_per_person","intersection_density","roughness","rutting","deflection","curvature","crash_rate","craf_schools","craf_hospitals","craf_industry","dist_ports","dist_airports","population","income"
109,29,3,285,25,2.04846612446089,0.262723250549295,0.725141228027775,6.98142537473951,1070.52200866702,613.027980060926,483.799513354757,297.424212193103,4.1370056780925,0.789991719874253,0.743318248266927,0.677340817314551,121.774145398881,71.1996010270001,138,64.8415625561651
110,30,3,295,25,2.99464017192643,0.326407126392472,0.949024033111012,12.558803360454,1067.70951666686,648.405803288835,499.494283366168,285.897203045105,4.54821670252887,0.764179135255315,0.666227537320886,0.679870591277366,123.538712808903,71.2499148422263,470,65.9324873096573
111,31,3,305,25,3.62398170350565,0.435112472907307,1.17451244805901,16.2657689341972,1090.75673048029,652.117062389572,511.903961123289,279.552125100226,4.53968023116497,0.759499973152381,0.692921873145176,0.696034876096566,121.649301855659,76.7446291012078,1103,62.4506378688571
112,32,3,315,25,3.447070965732,0.415128806315404,1.06049545322645,16.1593630937508,1040.46103503191,637.900792254906,523.088547804799,288.996952165443,4.10122498777972,0.756661656329001,0.69067452661136,0.674592028855309,133.599120585429,82.6020682658826,472,63.9478100340304
113,33,3,325,25,2.97666817316407,0.365094480368009,1.05793060974816,14.17873545114,1079.22808199942,625.25646257964,491.241434253355,286.11559090257,4.37206465297681,0.717434115772932,0.661494299022391,0.661677157525821,127.026527147968,69.6746136600876,391,64.1994783854129
114,34,3,335,25,2.55314161947065,0.291096579356579,0.698099814565903,10.0578633840835,1065.55932326701,680.018498625515,527.51874617101,292.279008825526,4.72914918560541,0.73274800777504,0.651685013313365,0.690768368683476,128.820750750739,85.8023091164729,313,65.3997480979973
115,35,3,345,25,2.08878786813494,0.240554006677896,0.790759808368788,9.54471327168015,1035.75345100386,656.450312213553,520.283615529137,289.577821709452,4.55744776191699,0.750345913279033,0.713576886753573,0.691524909746972,131.88609161701,80.0520486712035,393,64.7368290739802
116,36,3,355,25,1.59802504784939,0.18822847615348,0.564975748170994,5.94426868784323,1103.26423485918,623.32631249316,514.181846129729,283.762270196284,4.3462766939791,0.742848722075618,0.674619631922236,0.676116630428805,122.613818544075,81.0465850472323,72,62.2347097744184
117,37,3,365,25,2.45954983897657,0.287637450258817,0.8936505576304,10.8999585651901,1042.2366381589,615.28783477898,492.00752160901,294.905409842104,4.18693009854326,0.759692576700243,0.730421535571597,0.688371709304877,122.341705801498,69.3312542789156,256,65.9719253881063
118,38,3,375,25,3.31235693380759,0.348030536425881,1.24224878437091,14.721210280638,1007.9413567641,639.979136344639,487.667806611686,293.714872557295,4.30274474299326,0.776211023779415,0.735690627572567,0.715195256146684,124.117893868036,74.0622718990041,449,64.5016521499416
119,39,3,385,25,3.2092206231106,0.376353584411542,0.952502250706255,13.5158074888014,1034.45388311611,650.918494715628,476.89265578586,283.979364382146,4.26675998207772,0.768934847791315,0.737579722881949,0.728607158029009,112.037688645845,65.778711723628,759,66.6861574652988
120,40,3,395,25,4.08823105224599,0.447447183516554,1.23106913755321,16.472235855351,1034.23431803495,621.623817698671,477.316514584556,272.222533883885,4.12749588465823,0.799329417499417,0.769865502913841,0.737938720216988,117.751787983398,67.8430912950586,549,69.6296392481984
121,1,4,5,35,1.12850834556297,0.122399650173816,0.482596928296826,3.91687090443876,1069.55726295194,628.797364963692,506.829938353967,292.354708331204,4.26343444655699,0.745677228443013,0.669377741072777,0.673581151754344,126.81653653397,77.3109409556637,37,63.59685790303
122,2,4,15,35,1.07312276460617,0.116172841590959,0.398925987451813,5.52165735519496,1029.75233227252,634.760923976651,499.733000208921,280.901279003958,4.3990630803415,0.770094483453329,0.719343479119791,0.6988956227692,138.001700178252,83.4853992318401,73,64.3487368230783
123,3,4,25,35,1.30168887649272,0.130663855262282,0.382186004234935,2.56008555530514,1054.94474949627,628.63913884236,520.96150937808,291.368292642865,4.48901550106517,0.728093357746755,0.680592753566881,0.672335902126831,133.467863968501,77.4696405330777,26,65.9387776606388
124,4,4,35,35,0.946436257085433,0.128632703435594,0.41071228630566,2.63671442042172,1061.66640861771,632.6079609427,506.960077656522,297.943765631852,4.49924935200026,0.740154105654595,0.706312783920293,0.687679675118237,129.966460588901,76.4838883948531,36,66.1522114089105
125,5,4,45,35,1.29995399283098,0.143649449905181,0.500871554492213,3.58660410227808,1046.16685574735,639.85579501219,508.694288404091,301.551282265936,4.25260511869069,0.749798949849534,0.671991432878879,0.70336013147384,119.28708495049,83.2631602239382,42,63.0517008002057
126,6,4,55,35,1.5108808822593,0.156865090332692,0.494673222287949,4.81187380150089,1041.22281882635,610.717037611372,483.894134689766,283.234650623597,4.00790771646718,0.769070970808853,0.734770924346371,0.697398477123589,109.978212375038,75.6390891476661,69,66.2263794807388
127,7,4,65,35,1.61060875680856,0.173483364707233,0.525745264411762,6.0480703626525,997.20003687788,603.041303050887,487.795225467316,281.388239649557,3.92948266303027,0.794471066885984,0.745847731783867,0.749144636473844,119.682251523844,70.02744978357,108,68.397271785719
128,8,4,75,35,1.93333407776382,0.230795802523152,0.725975908854353,5.51683627765827,1034.57197839474,627.480083209906,488.916450660043,286.751939867037,3.74017579597592,0.762589262595559,0.732020110871888,0.725733797023463,115.303501495274,67.8218316111411,64,68.8597730761037
129,9,4,85,35,1.67201769737711,0.221958652442584,0.557669442624647,6.28124046423457,1035.40672412202,634.124045650101,494.912891893691,289.939316150937,4.32661683121859,0.775767981682438,0.766873113075216,0.674142748875691,129.739815776025,73.9872270930422,87,65.7641187669694
130,10,4,95,35,1.12268960526413,0.161944558385944,0.447841456803638,5.89786233440719,1119.82961691111,647.641666213998,516.484983744012,313.444758581491,4.74813776140569,0.728659299565767,0.685686407693217,0.685019491629333,138.592094862691,84.1493290740572,51,63.8138966522412
131,11,4,105,35,1.57674541506401,0.17334437987351,0.479618216455958,5.57557128542544,1088.20186947586,675.220791043447,514.032883647645,301.467499744977,4.83859084626091,0.707859736267882,0.696784084212701,0.675610205809955,139.025633757292,78.5513564470648,69,64.1101797545286
132,12,4,115,35,0.939011217793244,0.131828243897995,0.342491626841052,3.76691763067336,1198.39797067206,702.688797428323,557.145168812948,317.09967308177,5.01852517559181,0.642587067098443,0.644400674135485,0.584385153391482,156.510036426952,98.0141055491171,29,57.1533494736993
133,13,4,125,35,1.4590140914143,0.144763616082109,0.511801680858387,3.82064355607396,1137.97078818035,682.017239136627,529.284772276185,318.495851535316,4.91273723774094,0.706797365947872,0.645728030246414,0.632248384502304,144.229885392675,89.9179780961263,61,59.911873774028
134,14,4,135,35,0.913339473570927,0.184731523767155,0.567188824186045,3.12465399665264,1164.05521511857,684.218356869416,533.440167285789,309.088822289417,5.1289505762383,0.684524481003307,0.608751497524593,0.607060670879256,154.189072238224,86.6575442957808,50,59.6124832468694
135,15,4,145,35,1.20154792251565,0.111760562426864,0.492597163333974,3.88341096320039,1109.83606323615,664.533151195784,538.840890514631,319.862420529539,4.96682764419367,0.713153767740735,0.625493353964145,0.629809348235975,159.675485323708,87.8355142852789,63,60.130915252642
136,16,4,155,35,1.82572210525315,0.181643701630731,0.673731841543098,6.07232672081981,1076.24271499235,642.58113569001,504.452274536309,299.334288474559,4.28364600737412,0.756486047791405,0.719309252726366,0.686659243979308,128.505174802825,78.6033105721382,75,65.8974880482843
137,17,4,165,35,1.67522445551136,0.225561112850028,0.674253195481258,6.40378861201117,1029.77314744331,615.98152087243,489.718071901137,279.703364224122,4.04361879842603,0.773480654611326,0.7211773626321,0.67568079624012,124.393041697746,75.1723101650822,95,67.1779487741704
138,18,4,175,35,1.89376475774142,0.19473873816385,0.578416850765128,7.2616915870437,1008.09751327559,628.899630983571,491.257493391858,288.545905446691,3.94072834828012,0.784234870651685,0.726339918666393,0.73111040825353,130.831303474286,78.9481834141286,181,70.7458844149704
139,19,4,185,35,2.1182538551306,0.262722709046432,0.78352624529398,8.53757842670214,1027.90861054358,606.914211034076,474.576414692158,262.895923827354,3.72767690411797,0.82665851874258,0.727500475266668,0.742018745318023,121.402712334618,67.6479631682762,136,66.8236564693103
140,20,4,195,35,1.42478516138812,0.234119996056401,0.634783205202227,6.6895225328093,1031.79628801485,624.872571512064,496.159080331064,272.312026273764,4.09750754382025,0.79053966655197,0.752595835636339,0.70459927812194,115.05955674553,72.7925004363921,83,66.3485752395818
141,21,4,205,35,1.36638952836018,0.16618737474171,0.553919065342656,4.60575962004226,1054.922254258,630.018181482274,494.104401611536,285.968495734825,3.96290821811303,0.777478258446454,0.664830825550719,0.696962113162458,124.036388113143,72.7484266137567,118,65.9045123442043
142,22,4,215,35,1.61268557301812,0.236373851355106,0.573624317406549,5.65501942470251,1057.18463657999,648.826683670286,500.623811453969,292.81441405301,4.13629353498468,0.753451846377003,0.715493853831803,0.714222551582828,117.987102275988,69.3128974045297,126,67.0337273025734
143,23,4,225,35,1.13736729085988,0.148995771483757,0.433490516379422,4.37792885516741,1037.09048563888,655.631143344245,505.970034567169,284.159738980187,4.53062624637323,0.753223693930837,0.700876535610184,0.70705417738023,141.807116322518,80.9366270179661,38,65.4435684672793
144,24,4,235,35,2.13607140826754,0.248512024069109,0.588018662709428,8.10249429647913,1079.3351057879,632.356082858522,480.973240752885,289.292072819301,4.32199672154552,0.77599279524842,0.72331660899327,0.706051800547553,118.781420352572,74.0465779297335,104,66.1754413265444
145,25,4,245,35,1.61215213927216,0.163466393316673,0.539273730450009,5.31348142636445,1015.61478793371,631.495997051242,501.717493394733,288.073946357064,4.37673898713577,0.759758032204854,0.699070252016374,0.705786236254336,116.535080105311,76.6995531633843,66,67.1286531503127
146,26,4,255,35,2.00415415007284,0.220562878186101,0.729096506390826,8.92256131381871,997.937247992965,618.260774525578,486.519753779541,274.478230159795,3.79681488342952,0.802673194917003,0.766791593150166,0.765370284908675,112.275409680344,73.1812977866092,414,71.1436153240576
147,27,4,265,35,1.66028859053849,0.15528170711927,0.496136367137151,5.36436497145723,1025.13816752193,616.592606921254,479.08540619304,276.927004043631,4.08112708927335,0.772315000965975,0.706981339105383,0.707433525401398,119.068520120703,75.9056559469898,69,68.4502678348089
148,28,4,275,35,1.3419592486776,0.189758931554451,0.634857032417345,6.56763749025457,1041.06453697078,617.585167413178,474.708765792527,275.13095034413,4.05434187790849,0.77546077802166,0.709834935518864,0.708609090077448,108.848124534858,71.2094266918114,75,67.6412024209073
149,29,4,285,35,2.70162334755854,0.26819115025597,0.81718522422566,9.25896694804186,1009.0043358259,589.401407514101,487.771300110933,277.29086069327,4.2038829951492,0.783616887100866,0.730777172297633,0.688191615863216,117.947445349475,65.9926140676632,245,67.011287623235
150,30,4,295,35,3.35939645247683,0.381430402300427,1.15110692157362,14.8637029168634,1005.2902578222,638.582091357183,504.5765230693,285.153436972404,4.49979687871328,0.775381749219728,0.70992831117911,0.688910347936516,119.691192256546,70.6837862545354,837,65.0099290189413
151,31,4,305,35,3.92703888643509,0.475926898360993,1.36864635733463,19.0719097156405,1047.71120877645,668.48191051573,520.850380390184,280.829241803925,4.5127344703195,0.738278014455458,0.705394940343855,0.665673750910625,129.72574920766,89.0463884089826,1168,62.7997898995441
152,32,4,315,35,3.4819630094912,0.43779601064473,1.30702255267292,17.5090780840891,1080.78465986614,633.620760764044,510.763979092744,285.909301603934,4.40851644421999,0.721254270395407,0.692423172497693,0.681436825242466,134.781722125815,77.8261065360791,611,64.7495323774033
153,33,4,325,35,3.50692340141921,0.3855992270755,1.19075688419691,16.3049424157502,1099.68605094503,659.727247491056,521.559781925697,295.757509110316,4.50294638708911,0.725915411404779,0.681108290132802,0.692593907175349,137.497136064103,74.6127844256028,687,65.6615139558556
154,34,4,335,35,3.13273139240216,0.332438444941897,1.03341008970875,15.3750612932178,1089.63058809268,665.150184103162,513.187753583162,287.22962330828,4.28591685545723,0.729842156419835,0.681978231016043,0.671726080681822,131.50817263267,76.2912853060814,227,63.787834309166
155,35,4,345,35,2.50787808091687,0.294859653190784,0.891938787438484,9.87968825219917,1061.57310194785,667.540904838372,528.660718040925,293.7205963226,4.32157710251342,0.735662277717296,0.688482441714895,0.684623428296534,135.989615926172,74.9933584460853,370,65.0335948529363
156,36,4,355,35,2.62580058788546,0.301148219504025,0.98650248201717,11.1460558535621,1050.10321048052,637.365948081686,525.901009397856,286.565446964869,4.39838766395644,0.798528867747751,0.69046309287279,0.694235795971273,131.52581227921,70.2961774163903,355,66.6609633482986
157,37,4,365,35,2.86646900094787,0.305187193071181,1.04098384537062,13.6262220427529,1039.5545338961,631.75563275191,503.581152640063,280.891133314695,4.48129506108216,0.778034193884238,0.734889611185566,0.653832647187114,123.817597908799,66.8847218169501,469,66.1443536648947
158,38,4,375,35,2.8442524358278,0.301420128487039,1.02906641416016,13.3454796436011,1033.54977909683,647.313733059052,496.819048165035,282.36969486937,4.27081434274535,0.786373384091028,0.688714065732729,0.74341046936623,131.255277344797,70.2273466223877,168,67.0546547070722
159,39,4,385,35,3.16031145686925,0.389096957854818,1.09745038784361,14.8897311189893,1031.49647920204,645.15790542487,492.515237744548,270.470158467378,3.97373734656666,0.803790948329121,0.766972703163894,0.701272145174008,107.590280220234,76.539338003592,1069,67.6868106810548
160,40,4,395,35,2.95570138581399,0.351491353640377,0.986932495037485,12.115606520156,1000.87540942105,593.491854870466,466.363911910325,281.549351450964,3.87055769079542,0.837526940796159,0.765045372503431,0.754993632681604,100.818206980508,66.7665228103213,866,70.4259822527739
161,1,5,5,45,1.78827338791351,0.240891917007851,0.781105360540381,9.69424795466503,1021.15504812699,615.368462372168,500.718312132166,280.633776109465,3.93900782992794,0.801779668919166,0.767306532363605,0.758237875490763,124.076776082844,74.8515895595067,172,67.6787736217225
162,2,5,15,45,2.52675193668251,0.287594552410775,0.878777186214671,11.7756159903247,1004.10718532794,593.356026734746,481.838489533532,272.576293310058,3.98742957049785,0.775184091999855,0.742554954061549,0.7429390924778,117.004014267307,62.2306093342986,174,67.0046229254268
